HOECHST0,HOECHST1,HOECHST2,HOECHST3,HOECHST4,HOECHST5,HOECHST6,HOECHST7,HOECHST8,HOECHST9,A488_0,A488_1,Ki67,CD45RB,CD4,CD163,CD11b,IBA1,CD19,LaminAC,A555_0,LAG3,Keratin,CD3,CD45,CD68,FOXP3,ASMA,GFAP,BANF1,A647_0,Arl13b,PD1,PDL1,CD8A,CD14,CD21,CD20,gTubulin,LaminB,AREA,CIRC,X,Y,frame,COLS,ROWS,Xt,Yt
19063.051,23470.247,13121.03,8600.911,3415.772,2749.002,33436.368,15064.921,11723.574,14093.255,318.503,816.73,298.587,4580.764,3908.275,25656.539,4214.338,16378.211,354.05,927.997,101.73,1950.713,90.165,210.609,429.502,4194.839,299.921,3955.965,15.895,474.018,69.413,3146.116,1804.691,221.957,739.894,37517.123,3082.29,101.102,693.45,16259.189,104.886,0.86,199.854,186.8,87,10,8,3943.854,2391.8
19245.64,23540.412,14531.76,9840.882,3860.29,3050.864,31029.044,18576.066,14550.704,18848.338,332.374,900.505,595.781,1057.21,1684.894,2074.429,28310.942,4708.286,435.092,1662.361,111.265,5506.051,148.145,320.322,835.652,83.162,661.314,7321.724,15.288,487.641,63.028,5447.672,3109.063,345.574,1310.447,6921.488,13923.767,160.913,664.915,5358.152,123.053,0.892,51.1,188.189,87,10,8,3795.1,2393.189
16944.147,23085.966,11174.352,7002.39,2844.971,2223.364,32890.84,12453.502,9364.441,11811.892,233.113,481.636,910.407,430.675,3770.399,23410.56,4025.404,7586.671,218.185,928.541,84.656,2692.251,5796.548,172.899,555.06,8479.481,178.92,60.677,15.885,269.222,57.403,2558.874,2315.919,229.174,466.578,18704.421,879.757,103.034,746.359,12615.92,105.942,0.897,392.98,199.848,87,10,8,4136.98,2404.848
23822.499,30412.53,15292.043,9948.103,3999.227,3129.288,41868.193,17292.936,13642.236,15831.246,201.544,519.415,408.561,397.619,3686.91,3943.974,3751.312,4202.637,254.678,23652.171,72.327,1770.66,9066.43,156.76,630.251,1270.972,233.838,79.856,16.241,605.632,55.128,3321.767,2967.479,253.95,924.132,6789.665,1494.489,1638.593,611.678,17203.161,240.614,0.86,291.418,214.792,87,10,8,4035.418,2419.792
16294.92,21636.553,11372.585,7517.432,3052.444,2432.568,34472.57,12981.889,9790.33,11189.135,192.642,492.039,227.914,386.288,9513.176,12695.387,1238.091,1473.899,231.255,139.761,77.668,779.875,98.373,1910.754,616.546,402.282,5066.471,978.395,1451.38,248.428,59.238,2403.886,1573.693,188.343,466.59,7580.973,2093.416,121.588,643.648,8235.98,109.85,0.847,161.842,217.746,87,10,8,3905.842,2422.746
13270.239,19821.928,10161.805,6811.522,2743.324,2172.418,28119.798,12941.678,10712.048,13981.929,482.898,907.415,317.492,1512.203,6315.076,37332.165,6215.972,13697.477,381.917,508.13,142.419,1684.278,130.275,259.393,706.355,2629.836,206.248,1316.223,16.628,400.134,63.798,3099.671,1970.448,398.885,1166.546,10524.508,2808.049,162.548,541.778,17994.276,107.949,0.871,18.537,221.827,87,10,8,3762.537,2426.827
25903.616,32203.351,16266.386,10617.853,4254.87,3206.438,41518.415,19429.65,15796.411,19827.381,251.8,685.709,2067.919,447.363,2698.291,3171.917,2946.349,5374.063,252.083,12973.375,83.527,1610.702,15315.96,158.186,576.498,167.787,234.933,92.703,15.521,645.461,60.328,2073.381,1862.958,176.748,607.236,5827.452,2079.1,474.561,358.941,22355.1,100.555,0.884,307.38,229.897,87,10,8,4051.38,2434.897
15095.187,21574.17,11195.719,7431.31,2982.653,2373.866,34078.553,13483.816,10469.383,12527.421,219.799,556.168,276.409,1179.547,3751.562,12330.973,3699.959,5679.366,262.532,2869.485,85.16,2991.133,118.786,199.488,484.127,238.341,238.281,1735.185,20.219,391.607,60.43,3283.656,2539.245,254.198,978.318,7123.835,2492.096,166.835,564.832,21390.04,74.677,0.853,72.518,233.634,87,10,8,3816.518,2438.634
19454.725,22594.313,12596.079,8247.801,3350.531,2669.639,32581.821,14487.838,11576.543,13940.927,228.385,559.68,272.386,688.23,4171.057,20440.021,3913.719,11604.625,290.754,490.492,84.236,2185.679,86.66,179.937,574.818,1595.257,199.852,2959.312,17.469,328.719,56.365,2893.88,1920.869,245.277,692.683,18424.777,1745.905,157.214,823.513,10285.301,88.725,0.934,231.297,234.467,87,10,8,3975.297,2439.467
15246.308,19256.45,9661.664,6309.802,2572.244,2021.554,27558.055,11117.912,8941.398,11087.172,271.722,670.186,474.603,667.649,5355.979,6836.681,5237.929,10222.557,292.559,978.685,99.798,5538.168,16926.048,215.413,1039.314,738.997,247.239,174.692,22.854,453.966,71.056,2499.429,3069.481,318.664,1329.887,10664.162,2091.416,149.504,1215.77,13974.253,71.086,0.9,261.191,243.859,87,10,8,4005.191,2448.859
19321.771,25428.952,12328.582,8073.503,3145.237,2396.254,32282.101,13647.272,10669.02,13095.167,168.075,473.49,179.533,342.746,2109.094,1541.99,1646.182,3081.494,185.565,23462.372,72.153,1022.036,11779.33,134.63,570.283,108.684,165.986,57.857,15.22,503.901,53.069,1955.765,1406.199,117.352,574.002,4780.801,1508.124,433.947,234.673,16430.485,101.083,0.869,363.12,260.168,87,10,8,4107.12,2465.168
15517.244,19982.611,9883.737,6423.38,2608.569,2016.2,29488.797,11332.97,9193.334,11136.652,246.903,607.118,334.141,590.399,4776.131,9649.265,5677.274,7826.532,207.698,13401.696,88.429,3003.226,9922.963,176.327,880.675,1759.29,198.77,87.889,15.703,458.212,52.772,4048.518,2607.224,230.694,1169.968,19041.41,1444.159,904.334,1382.585,14156.242,45.841,0.946,261.555,273.341,87,10,8,4005.555,2478.341
16999.719,21877.768,10785.103,7174.948,2871.406,2173.58,34150.732,12722.773,10394.728,12486.918,206.55,561.133,12800.928,810.657,5540.079,12648.755,3903.94,7007.403,223.264,3889.872,68.076,2658.034,8589.454,144.696,990.224,2878.963,204.567,76.248,20.743,397.611,47.877,3254.495,2479.782,265.403,1468.118,16926.867,1179.695,367.72,822.911,17304.726,113.653,0.902,243.157,296.335,87,10,8,3987.157,2501.335
17380.985,23990.806,11067.788,7057.459,2789.116,2151.363,31582.343,12515.559,9997.476,13250.725,143.826,416.779,409.102,379.058,1977.402,2253.285,2132.927,4475.851,153.431,4652.702,63.935,975.267,12739.078,95.786,696.084,224.632,181.914,82.511,14.723,397.998,51.755,1592.821,1262.954,121.436,687.992,4656.327,1345.232,141.693,335.624,16040.454,89.253,0.903,387.554,299.864,87,10,8,4131.554,2504.864
24138.771,31119.443,15339.924,10144.314,4083.351,3131.146,42356.749,17520.674,14184.59,16670.199,188.053,504.373,797.707,468.242,2488.412,4061.761,2391.299,2582.87,191.265,28760.388,66.36,1140.986,15960.455,138.432,460.196,532.455,197.426,94.317,16.974,664.483,50.501,2597.143,2139.128,180.917,747.106,8053.941,1667.555,1694.33,365.861,14491.476,204.384,0.767,246.368,303.667,87,10,8,3990.368,2508.667
16027.931,24652.631,12094.751,7908.164,3198.497,2507.065,33969.377,14046.079,11631.928,14431.553,233.97,655.939,291.201,3650.984,8630.972,27239.955,3821.932,10528.302,329.626,2872.36,89.846,3285.71,105.325,814.69,1136.573,3165.131,248.267,1405.214,13.539,456.081,51.084,4626.356,2622.294,278.619,1142.172,25496.47,2705.671,133.138,593.416,18864.638,77.951,0.915,49.617,307.128,87,10,8,3793.617,2512.128
14351.947,20545.346,10633.411,7117.224,2797.686,2245.529,32705.547,11985.268,9896.442,12387.862,269.933,702.632,337.707,2844.261,10094.996,42291.19,5229.726,14898.761,379.917,4390.303,94.974,4432.418,145.353,883.543,1202.19,10834.328,251.838,1050.906,14.846,431.012,52.506,4102.146,2981.107,307.828,1191.174,15333.038,2853.307,147.981,1102.638,13531.917,76.05,0.899,44.261,308.49,87,10,8,3788.261,2513.49
18897.289,22116.938,12114.873,8007.032,3254.499,2534.961,28230.022,13805.478,11479.616,14286.085,231.663,597.241,282.296,406.091,2034.061,5057.013,3411.501,7505.005,270.704,3083.086,80.5,2962.472,17586.911,180.185,528.457,220.47,244.156,2861.153,17.578,389.063,53.958,2210.892,2152.918,226.142,1155.041,15646.468,2349.153,110.859,1075.99,17245.216,83.444,0.912,234.854,310.297,87,10,8,3978.854,2515.297
25452.323,32530.165,15958.818,10524.172,4155.167,3194.314,42958.068,17150.007,13878.846,16592.572,182.311,515.058,2572.13,485.767,2739.772,4914.725,3524.437,4399.226,228.272,21382.053,70.535,2122.996,18308.458,135.751,719.002,739.072,156.884,107.97,15.795,511.653,54.686,2089.012,1939.163,230.198,619.686,13127.184,1638.712,498.102,351.911,18384.047,60.206,0.926,260.68,314.217,87,10,8,4004.68,2519.217
13074.837,19351.122,9356.46,5832.063,2456.521,1940.756,29120.463,10564.293,7808.157,9125.989,151.386,371.817,374.774,689.532,2689.269,1929.806,2954.168,4994.635,153.894,824.243,65.215,2097.023,12209.395,107.302,758.248,87.077,157.315,2744.211,14.968,216.938,51.094,2192.563,1519.093,158.17,531.436,6161.232,947.826,97.148,541.1,12850.61,85.556,0.877,45.811,20.749,88,11,8,4205.811,2225.749
16415.993,24923.476,12046.576,6968.836,2960.378,2261.905,35336.665,14786.193,9298.899,10317.609,142.948,347.897,148.099,252.43,2248.92,2866.725,2509.329,5434.972,104.081,16171.932,57.633,1810.534,19387.443,97.492,480.47,401.35,165.142,66.807,15.481,519.274,47.277,1677.518,2221.847,117.828,580.995,7917.774,1783.902,647.204,297.856,10648.584,136.256,0.732,182.658,21.087,88,11,8,4342.658,2226.087
10532.195,16301.036,7685.644,4939.472,1976,1518.405,22726.451,7820.926,5947.701,7274.411,129.589,353.475,615.447,363.201,4565.824,5424.763,3673.801,5832.763,133.443,1653.496,58.585,2359.042,14627.792,125.65,512.816,432.612,141.712,81.489,18.758,228.275,50.682,3198.14,1708.96,211.65,623.814,8146.521,1468.246,129.076,428.689,11042.453,49.855,0.909,70.083,37.92,88,11,8,4230.083,2242.92
17251.988,26054.218,12934.754,8342.097,3203.245,2390.639,33000.719,15994.53,10500.617,12782.729,213.028,511.476,3819.656,430.022,3893.07,6798.901,2863.674,5697.834,205.947,6382.2,83.214,3007.928,15143.829,143.478,424.939,2980.556,160.432,89.248,17.656,374.608,54.096,7292.683,2267.79,196.055,1031.794,13863.613,1306.479,128.789,1101.065,20365.972,78.057,0.916,114.796,67.704,88,11,8,4274.796,2272.704
15198.356,23476.48,11355.366,7434.644,2840.371,2154.202,31342.185,12905.09,9293.423,11570.101,162.63,389.36,297.423,586.291,3697.322,3078.482,3096.192,8322.968,148.259,7722.602,68.937,1291.878,11505.705,118.253,729.6,452.621,154.49,114.568,17.514,332.373,55.623,2120.798,1144.166,184.072,977.429,6132.539,1478.019,303.434,446.006,16218.632,55.453,0.926,91.856,73.809,88,11,8,4251.856,2278.809
19768.689,29445.781,15585.042,9451.439,3622.351,2787.473,33920.445,17691.43,12242.512,16112.799,285.569,605.352,755.429,469.094,2104.525,4374.104,5010.508,9232.78,231.855,4734.106,92.248,1540.278,13864.024,158.883,742.094,556.72,165.907,50.95,22.367,399.167,53.913,2151.417,1210.96,169.596,758.222,10143.559,1768.701,106.602,736.21,15786.369,130.553,0.822,286.004,90.477,88,11,8,4446.004,2295.477
12959.034,19728.027,9500.598,6116.915,2432.805,1874.346,26541.562,12638.363,9151.828,12091.669,180.281,526.201,284.513,1000.996,3431.049,15943.308,3367.855,9535.987,224.632,1882.089,73.012,4533.703,18762.082,165.333,415.393,2357.392,152.913,137.393,16.889,278.007,52.045,2654.994,2229.565,296.879,586.573,22765.1,2140.532,91.565,743.585,13183.869,100.449,0.914,69.106,93.599,88,11,8,4229.106,2298.599
12030.305,19466.544,9554.107,5802.182,2240.526,1738.309,26191.124,12248.524,8393.098,11258.911,233.692,550.246,375.959,720.771,5088.426,3668.453,5660.246,8648.63,253.263,1277.071,79.495,2565.162,17079.715,161.836,1056.995,282.662,175.599,72.925,22.155,276.13,58.969,2768.038,1546.842,227.252,1337.922,6922.475,1740.02,118.179,811.312,10493.585,140.059,0.696,275.384,105.919,88,11,8,4435.384,2310.919
23312.75,36187.51,18489.734,11209.816,4183.154,3110.173,40536.922,20631.596,14360.112,18576.57,159.405,403.719,232.844,306.095,2419.059,2684.899,2824.568,4577.623,181.296,22687.325,62.385,1903.539,13808.001,141.375,469.161,127.189,214.758,78.342,22.954,800.518,52.578,4380.234,1915.331,148.202,869.276,8113.746,2081.446,602.138,367.764,20923.25,186.428,0.822,312.603,106.15,88,11,8,4472.603,2311.15
17449.934,29172.196,14142.369,8560.716,3166.768,2345.596,35328.515,15806.364,11522.132,15679.094,168.829,400.34,21856.96,585.455,3267.184,5315.543,4351.399,8940.275,191.01,7283.438,68.372,2096.845,13029.834,133.82,813.781,1023.78,165.128,75.813,27.622,331.971,55.295,1385.478,1282.373,172.018,1356.262,14228.079,1637.895,247.783,423.897,15735.141,117.561,0.886,363.125,104.965,88,11,8,4523.125,2309.965
19457.029,29566.364,14261.319,9244.018,3674.047,2769.441,37091.351,18118.508,12156.095,15125.166,158.135,470.719,1752.649,419.765,2865.399,2840.995,2510.016,6683.914,182.319,11451.961,58.211,2322.887,12873.974,133.545,523.637,196.564,151.39,137.952,16.884,442.172,53.658,2766.009,1998.726,149.668,871.996,13061.871,1681.74,290.559,689.54,16830.967,81.226,0.878,83.568,109.819,88,11,8,4243.568,2314.819
23106.148,36763.21,18501.523,11305.111,4217.563,3161.868,44103.704,21735.288,14984.577,19521.956,201.052,510.461,6491.199,410.176,2084.606,2571.168,1989.756,4348.883,224.087,22738.536,69.453,1681.339,9305.269,145.853,418.562,142.822,192.127,54.377,24.61,674.858,55.542,1746.647,1461.319,164.686,895.938,6512.552,1626.896,388.748,407.969,20146.334,126.011,0.825,324.787,128.693,88,11,8,4484.787,2333.693
15743.695,25104.098,12199.62,7390.665,2842.663,2254.283,29991.882,11013.043,7153.319,8877.932,200.85,515.829,2736.125,551.058,6257.574,7179.891,4524.929,5190.781,211.557,959.547,73.587,2600.174,12265.519,162.586,934.856,867.237,200.073,89.601,22.904,495.22,58.329,2254.058,2411.059,252.614,1146.348,10740.97,1848.715,125.673,458.281,13022.272,73.409,0.802,238.114,129.727,88,11,8,4398.114,2334.727
11718.037,18584.392,8860.051,5653.839,2145.515,1634.296,25358.759,12403.795,8233.188,11092.578,126.878,315.561,147.454,363.65,14974.611,1275.065,594.529,1877.001,141.626,1078.757,50.042,1342.953,14766.013,2361.959,703.405,58.945,111.672,162.954,16.408,212.042,49.874,2037.699,1770.322,175.382,779.661,5253.372,1694.481,130.285,357.696,11648.167,92.316,0.904,102.448,132.962,88,11,8,4262.448,2337.962
21397.562,33354.656,17185.049,10381.958,3930.221,2972.116,39683.702,19667.178,13761.72,18112.305,225.279,581.232,17204.107,571.635,2623.686,3283.582,2427.375,7515.88,209.781,13519.293,76.164,2053.537,19051.913,165.217,553.292,249.016,178.337,49.832,26.069,513.798,61.779,1640.116,1543.328,168.088,946.041,8732.858,1541.361,223.254,595.073,24919.837,159.811,0.828,325.724,135.515,88,11,8,4485.724,2340.515
15762.485,23337.476,11082.615,7151.604,2764.226,2222.929,29740.282,11904.853,8974.188,11144.261,150.979,448.048,20300.164,514.627,1962.897,2737.933,3192.922,5572.08,169.308,1026.406,67.942,1124.929,19781.087,116.021,495.849,162.123,142.691,252.899,20.49,317.518,55.649,2032.556,1629.106,164.109,563.253,10739.527,1476.351,85.043,358.491,16485.943,90.309,0.849,20.198,147.362,88,11,8,4180.198,2352.362
14486.856,24176.332,11570.681,6989.161,2672.927,2073.134,30049.089,12172.325,8578.243,10787.475,203.956,600.608,240.693,769.951,3029.042,5232.785,4158.327,7117.771,202.229,23708.466,71.496,2229.746,13247.57,157.283,794.823,746.827,207.493,52.717,34.23,552.013,56.992,2222.82,2119.858,170.481,1392.316,5808.774,1637.261,306.876,470.704,21468.958,126.116,0.867,373.316,153.166,88,11,8,4533.316,2358.166
17696.062,27579.997,13650.14,8510.401,3223.024,2483.05,32302.124,19057.989,11907.203,15882.515,174.277,551.538,750.573,797.131,4059.584,5519.21,5165.241,8078.169,212.308,3256.89,74.153,2480.213,8139.609,148.701,759.164,133.713,198.579,103.602,23.59,479.62,55.4,2039.637,2345.195,210.031,1129.618,7435.127,1688.987,163.701,838.376,22684.791,121.046,0.818,153.595,157.475,88,11,8,4313.595,2362.475
17253.889,25922.626,13830.423,8368.15,3184.9,2473.086,31958.768,14402.546,10116.923,13413.607,183.57,480.727,1454.229,366.771,3465.33,5902.818,3139.862,8649.652,203.806,1734.847,69.067,2977.969,23611.026,142.642,899.765,1506.061,196.577,73.136,23.798,657.463,55.128,1454.137,1819.157,205.507,1247.138,18946.053,2293.734,86.491,704.403,15245.39,100.238,0.869,314.72,159.36,88,11,8,4474.72,2364.36
13824.763,22374.217,10690.92,6665.129,2565.913,1968.154,31039.531,15203.138,9376.463,12195.514,152.453,453.744,322.334,569.344,2583.025,2687.699,3480.795,4843.348,171.024,14802.558,62.112,1939.12,11897.173,142.986,505.464,93.705,197.711,115.783,21.816,624.282,53.659,1248.574,1838.869,231.511,1099.46,5608.351,2283.198,357.876,522.862,18798.328,93.478,0.847,160.205,162.524,88,11,8,4320.205,2367.524
24611.379,37702.721,19687.5,11485.786,4430.941,3436.966,41813.026,21679.956,13946.832,17250.651,190.968,517.861,1646.824,429.843,2431.013,3107.573,3257.565,3084.429,233.236,18980.165,70.284,1814.141,5064.672,144.712,419.127,423.304,242.405,68.045,26.448,511.689,59.437,1481.564,2689.773,205.889,554.64,7598.828,1473.517,2219.233,318.686,21159.222,120.307,0.88,247.061,176.457,88,11,8,4407.061,2381.457
19009.861,31217.532,15563.712,9274.263,3413.992,2548.517,34709.762,16791.169,11595.262,15261.916,232.344,642.903,16154.224,1183.179,4879.192,12828.073,4064.668,8285.083,299.545,9833.703,92.59,6707.346,17855.87,182.449,758.842,2582.273,235.941,82.586,24.771,477.842,54.945,1739.44,3543.224,349.935,1690.273,27559.472,2563.575,206.756,851.613,19938.159,89.148,0.918,295.015,196.475,88,11,8,4455.015,2401.475
15055.083,21935.682,10354.82,6718.253,2585.112,1999.164,31102.857,11492.883,8668.444,10856.415,146.277,424.725,917.14,499.81,3901.188,21060.122,4332.048,7534.568,205.369,937.67,71.595,2669.639,7498.506,180.723,461.19,6677.232,168.107,106.076,17.496,265.286,57.092,3054.452,2481.082,265.478,538.67,17512.487,973.348,119.77,829.581,14573.136,104.041,0.907,6.87,200.228,88,11,8,4166.87,2405.228
17358.38,24774.725,12046.267,7748.28,2936.079,2240.098,30873.4,13043.386,9410.531,12029.049,157.57,470.033,1027.783,487.541,3024.471,9621.089,3630.608,5117.155,166.743,7754.201,70.703,2646.68,18797.265,131.617,501.247,3755.996,150.805,111.037,18.212,340.539,57.864,2367.684,1934.752,217.112,853.844,20706.709,1441.062,142.502,963.961,16547.353,73.621,0.926,44.918,201.176,88,11,8,4204.918,2406.176
15669.451,22831.761,11489.492,7254.283,2604.581,1968.995,26284.934,13247.415,9113.175,12172.329,163.808,419.112,283.848,329.629,5127.675,5145.544,3796.801,7388.766,181.933,1856.014,60.783,1497.202,12120.57,131.372,620.19,2594.34,144.959,88.617,19.945,285.037,55.617,5372.178,1605.522,159.511,1068.255,12490.348,1632.459,165.973,1015.183,16189.043,83.233,0.92,88.533,218.371,88,11,8,4248.533,2423.371
16324.368,23805.379,11088.348,7194.915,2685.985,2026.576,31312.858,12952.71,9755.875,12976.281,137.942,338.112,1836.435,831.817,11829.068,3029.709,3683.527,6932.363,151.886,3882.013,55.756,2392.359,15139.69,1319.07,1278.729,228.681,202.051,162.076,18.244,339.435,52.008,4035.166,3893.494,207.381,1323.247,4888.224,1141.679,236.767,1023.825,15051.67,116.716,0.862,31.374,229.909,88,11,8,4191.374,2434.909
24573.452,35411.462,16702.992,10837.527,4008.618,3014.823,42323.816,17995.044,13304.602,16735.724,140.175,343.167,360.498,404.172,4957.539,1254.798,1318.093,1908.634,155.453,20226.593,52.6,1292.859,9756.071,508.25,444.702,90.593,428.725,125.61,16.427,519.179,50.129,2758.42,2625.256,180.172,583.577,3514.138,1251.488,1195.899,501.78,18017.173,164.458,0.883,33.464,238.869,88,11,8,4193.464,2443.869
22585.038,32529.516,15270.698,9883.682,3609.755,2743.575,38437.939,15499.544,11300.817,14240.366,149.094,392.576,168.929,338.792,13332.457,1433.937,603.633,1869.894,179.63,13862.883,59.537,1530.558,14617.464,1569.115,1117.534,76.662,4318.36,319.277,18.512,329.041,52.558,1636.26,1999.314,165.893,489.286,4324.515,1258.687,218.419,403.601,14779.918,120.307,0.848,37.524,248.912,88,11,8,4197.524,2453.912
17192.153,29990.255,14115.214,8463.897,3316.522,2536.494,35556.936,13789.63,10330.956,13041.1,208.426,469.824,241.335,336.069,1284.284,1766.371,1457.396,2365.752,208.085,22118.518,72.281,1106.575,9331.414,128.954,414.291,167.105,189.075,42.78,25.522,607.298,58.99,2277.883,1633.195,152.671,1031.604,4231.947,1891.178,580.989,247.712,23103.429,127.384,0.875,386.216,266.274,88,11,8,4546.216,2471.274
16952.57,25060.824,11570.143,7403.907,2747.56,2099.999,31349.476,13681.523,10384.622,14106.227,147.951,443.101,202.046,499.547,4318.715,4699.063,3885.567,6241.401,174.597,10390.984,64.229,1621.686,13913.648,111.011,543.845,2155.68,156.748,104.672,19.314,433.593,58.431,2843.81,1666.47,163.824,1161.561,8763.049,1227.09,147.782,836.125,21052.809,101.611,0.902,55.991,277.289,88,11,8,4215.991,2482.289
16208.773,26738.585,12800.636,7667.194,2823.177,2142.477,31771.973,13956.537,9914.714,13553.455,145.399,378.693,2636.073,351.965,2516.621,2558.978,2149.953,3215.888,173.445,13701.759,56.638,1196.581,15647.254,125.693,589.568,196.097,156.985,72.919,18.378,393.211,57.271,5130.633,1251.39,176.373,1044.863,6255.967,1562.595,251.286,709.287,14541.92,167.31,0.823,152.025,282.923,88,11,8,4312.025,2487.923
14013.794,24834.121,11818.652,7022.072,2699.051,2104.618,30555.04,11637.512,8968.518,12313.989,162.541,450.168,376.849,621.605,5983.78,3847.757,4540.469,9248.133,251.541,2515.887,67.525,1886.969,14436.762,140.877,1424.072,285.928,177.347,60.855,26.734,310.46,50.418,1391.615,1855.758,239.029,985.758,8862.18,2193.573,108.021,596.031,15106.752,111.012,0.853,350.683,281.836,88,11,8,4510.683,2486.836
